11.85	1.17	80.5	0	0.357	8.46	0
11.9	1.17	80.5	0	0.357	8.46	0
11.95	1.17	80.5	0	0.357	8.46	0
12	0.391	54.3	0	0.0736	5.89	0
12.05	0.391	54.3	0	0.0736	5.89	0
12.1	0.391	54.3	0	0.0736	5.89	0
12.15	0.391	54.3	0	0.0736	5.89	0
12.2	0.391	54.3	0	0.0736	5.89	0
12.25	0.391	54.3	0	0.0736	5.89	0
12.3	0.391	54.3	0	0.0736	5.89	0
12.35	0.391	54.3	0	0.0736	5.89	0
12.4	0.391	54.3	0	0.0736	5.89	0
12.45	0.391	54.3	0	0.0736	5.89	0
12.5	0.391	54.3	0	0.0736	5.89	0
12.55	0.391	54.3	0	0.0736	5.89	0
12.6	0.391	54.3	0	0.0736	5.89	0
12.65	0.391	54.3	0	0.0736	5.89	0
12.7	0.391	54.3	0	0.0736	5.89	0
12.75	0.391	54.3	0	0.0736	5.89	0
12.8	0.391	54.3	0	0.0736	5.89	0
12.85	0.391	54.3	0	0.0736	5.89	0
12.9	0.391	54.3	0	0.0736	5.89	0
12.95	0.391	54.3	0	0.0736	5.89	0
13	0.224	39	0	0.0359	2.41	0
13.05	0.224	39	0	0.0359	2.41	0
13.1	0.224	39	0	0.0359	2.41	0
13.15	0.224	39	0	0.0359	2.41	0
13.2	0.224	39	0	0.0359	2.41	0
13.25	0.224	39	0	0.0359	2.41	0
13.3	0.224	39	0	0.0359	2.41	0
13.35	0.224	39	0	0.0359	2.41	0
13.4	0.224	39	0	0.0359	2.41	0
13.45	0.224	39	0	0.0359	2.41	0
13.5	0.224	39	0	0.0359	2.41	0
13.55	0.224	39	0	0.0359	2.41	0
13.6	0.224	39	0	0.0359	2.41	0
13.65	0.224	39	0	0.0359	2.41	0
13.7	0.224	39	0	0.0359	2.41	0
13.75	0.224	39	0	0.0359	2.41	0
13.8	0.224	39	0	0.0359	2.41	0
13.85	0.224	39	0	0.0359	2.41	0
13.9	0.224	39	0	0.0359	2.41	0
13.95	0.224	39	0	0.0359	2.41	0
14	0.11	20.4	0	0.0317	0.496	0
14.05	0.11	20.4	0	0.0317	0.496	0
14.1	0.11	20.4	0	0.0317	0.496	0
14.15	0.11	20.4	0	0.0317	0.496	0
14.2	0.11	20.4	0	0.0317	0.496	0
14.25	0.11	20.4	0	0.0317	0.496	0
14.3	0.11	20.4	0	0.0317	0.496	0
14.35	0.11	20.4	0	0.0317	0.496	0
14.4	0.11	20.4	0	0.0317	0.496	0
14.45	0.11	20.4	0	0.0317	0.496	0
14.5	0.11	20.4	0	0.0317	0.496	0
14.55	0.11	20.4	0	0.0317	0.496	0
14.6	0.11	20.4	0	0.0317	0.496	0
14.65	0.11	20.4	0	0.0317	0.496	0
14.7	0.11	20.4	0	0.0317	0.496	0
14.75	0.11	20.4	0	0.0317	0.496	0
14.8	0.11	20.4	0	0.0317	0.496	0
14.85	0.11	20.4	0	0.0317	0.496	0
14.9	0.11	20.4	0	0.0317	0.496	0
14.95	0.11	20.4	0	0.0317	0.496	0
15	0.109	14.6	0	0.0404	0.619	0
15.05	0.109	14.6	0	0.0404	0.619	0
15.1	0.109	14.6	0	0.0404	0.619	0
15.15	0.109	14.6	0	0.0404	0.619	0
15.2	0.109	14.6	0	0.0404	0.619	0
15.25	0.109	14.6	0	0.0404	0.619	0
15.3	0.109	14.6	0	0.0404	0.619	0
15.35	0.109	14.6	0	0.0404	0.619	0
15.4	0.109	14.6	0	0.0404	0.619	0
15.45	0.109	14.6	0	0.0404	0.619	0
15.5	0.109	14.6	0	0.0404	0.619	0
15.55	0.109	14.6	0	0.0404	0.619	0
15.6	0.109	14.6	0	0.0404	0.619	0
15.65	0.109	14.6	0	0.0404	0.619	0
15.7	0.109	14.6	0	0.0404	0.619	0
15.75	0.109	14.6	0	0.0404	0.619	0
15.8	0.109	14.6	0	0.0404	0.619	0
15.85	0.109	14.6	0	0.0404	0.619	0
15.9	0.109	14.6	0	0.0404	0.619	0
15.95	0.109	14.6	0	0.0404	0.619	0
16	0.0309	8.26	0	0	0.37	0
16.05	0.0309	8.26	0	0	0.37	0
16.1	0.0309	8.26	0	0	0.37	0
16.15	0.0309	8.26	0	0	0.37	0
16.2	0.0309	8.26	0	0	0.37	0
16.25	0.0309	8.26	0	0	0.37	0
16.3	0.0309	8.26	0	0	0.37	0
16.35	0.0309	8.26	0	0	0.37	0
16.4	0.0309	8.26	0	0	0.37	0
16.45	0.0309	8.26	0	0	0.37	0
16.5	0.0309	8.26	0	0	0.37	0
16.55	0.0309	8.26	0	0	0.37	0
16.6	0.0309	8.26	0	0	0.37	0
16.65	0.0309	8.26	0	0	0.37	0
16.7	0.0309	8.26	0	0	0.37	0
16.75	0.0309	8.26	0	0	0.37	0
16.8	0.0309	8.26	0	0	0.37	0
16.85	0.0309	8.26	0	0	0.37	0
16.9	0.0309	8.26	0	0	0.37	0
16.95	0.0309	8.26	0	0	0.37	0
17	0	3.92	0	0	0.0105	0
17.05	0	3.92	0	0	0.0105	0
17.1	0	3.92	0	0	0.0105	0
17.15	0	3.92	0	0	0.0105	0
17.2	0	3.92	0	0	0.0105	0
17.25	0	3.92	0	0	0.0105	0
17.3	0	3.92	0	0	0.0105	0
17.35	0	3.92	0	0	0.0105	0
17.4	0	3.92	0	0	0.0105	0
17.45	0	3.92	0	0	0.0105	0
17.5	0	3.92	0	0	0.0105	0
17.55	0	3.92	0	0	0.0105	0
17.6	0	3.92	0	0	0.0105	0
17.65	0	3.92	0	0	0.0105	0
17.7	0	3.92	0	0	0.0105	0
17.75	0	3.92	0	0	0.0105	0
17.8	0	3.92	0	0	0.0105	0
17.85	0	3.92	0	0	0.0105	0
17.9	0	3.92	0	0	0.0105	0
17.95	0	3.92	0	0	0.0105	0
18	0	1.92	0	0	0.148	0
18.05	0	1.92	0	0	0.148	0
18.1	0	1.92	0	0	0.148	0
18.15	0	1.92	0	0	0.148	0
18.2	0	1.92	0	0	0.148	0
18.25	0	1.92	0	0	0.148	0
18.3	0	1.92	0	0	0.148	0
18.35	0	1.92	0	0	0.148	0
18.4	0	1.92	0	0	0.148	0
18.45	0	1.92	0	0	0.148	0
18.5	0	1.92	0	0	0.148	0
18.55	0	1.92	0	0	0.148	0
18.6	0	1.92	0	0	0.148	0
18.65	0	1.92	0	0	0.148	0
18.7	0	1.92	0	0	0.148	0
18.75	0	1.92	0	0	0.148	0
18.8	0	1.92	0	0	0.148	0
18.85	0	1.92	0	0	0.148	0
18.9	0	1.92	0	0	0.148	0
18.95	0	1.92	0	0	0.148	0
19	0	2.39	0	0	0	0
19.05	0	2.39	0	0	0	0
19.1	0	2.39	0	0	0	0
19.15	0	2.39	0	0	0	0
19.2	0	2.39	0	0	0	0
19.25	0	2.39	0	0	0	0
19.3	0	2.39	0	0	0	0
19.35	0	2.39	0	0	0	0
19.4	0	2.39	0	0	0	0
